-4.966028803429637e+00 2.446080899062464e-01
-4.955279823335637e+00 2.446080899062464e-01
-4.944530843241633e+00 2.446080899062464e-01
-4.933781863147626e+00 2.446080899062464e-01
-4.923032883053626e+00 2.446080899062464e-01
-4.912283902959622e+00 2.446080899062464e-01
-4.901534922865615e+00 2.446080899062464e-01
-4.890785942771615e+00 2.446080899062464e-01
-4.880036962677611e+00 2.446080899062464e-01
-4.869287982583611e+00 2.446080899062464e-01
-4.858539002489604e+00 2.446080899062464e-01
-4.847790022395600e+00 2.446080899062464e-01
-4.837041042301600e+00 2.446080899062464e-01
-4.826292062207592e+00 2.446080899062464e-01
-4.815543082113589e+00 2.446080899062464e-01
-4.804794102019589e+00 2.446080899062464e-01
-4.794045121925581e+00 2.446080899062464e-01
-4.783296141831578e+00 2.446080899062464e-01
-4.772547161737577e+00 2.446080899062464e-01
-4.761798181643570e+00 2.446080899062464e-01
-4.751049201549566e+00 2.446080899062464e-01
-4.740300221455566e+00 2.446080899062464e-01
-4.729551241361563e+00 2.446080899062464e-01
-4.718802261267555e+00 2.446080899062464e-01
-4.708053281173555e+00 2.446080899062464e-01
-4.697304301079551e+00 2.446080899062464e-01
-4.686555320985544e+00 2.446080899062464e-01
-4.675806340891544e+00 2.446080899062464e-01
-4.665057360797540e+00 2.446080899062464e-01
-4.654308380703533e+00 2.446080899062464e-01
-4.643559400609533e+00 2.446080899062464e-01
-4.632810420515529e+00 2.446080899062464e-01
-4.622061440421522e+00 2.446080899062464e-01
-4.611312460327522e+00 2.446080899062464e-01
-4.600563480233518e+00 2.449875586144716e-01
-4.589814500139518e+00 2.458752144180325e-01
-4.579065520045511e+00 2.467659999141492e-01
-4.568316539951507e+00 2.476599266926265e-01
-4.557567559857507e+00 2.485570063835383e-01
-4.546818579763499e+00 2.494572506582542e-01
-4.536069599669496e+00 2.503606712190877e-01
-4.525320619575496e+00 2.512672798167958e-01
-4.514571639481488e+00 2.521770882431079e-01
-4.503822659387485e+00 2.530901083272944e-01
-4.493073679293484e+00 2.540063519360041e-01
-4.482324699199481e+00 2.549258309821930e-01
-4.471575719105473e+00 2.558485574213232e-01
-4.460826739011473e+00 2.567745432434148e-01
-4.450077758917470e+00 2.577038004814530e-01
-4.439328778823462e+00 2.586363412129322e-01
-4.428579798729462e+00 2.595721775591579e-01
-4.417830818635458e+00 2.605113216738658e-01
-4.407081838541451e+00 2.614537857583430e-01
-4.396332858447451e+00 2.623995820570134e-01
-4.385583878353447e+00 2.633487228592078e-01
-4.374834898259444e+00 2.643012204852078e-01
-4.364085918165440e+00 2.652570873067369e-01
-4.353336938071436e+00 2.662163357385453e-01
-4.342587957977436e+00 2.671789782371383e-01
-4.331838977883429e+00 2.681450272953917e-01
-4.321089997789425e+00 2.691144954565379e-01
-4.310341017695425e+00 2.700873953082244e-01
-4.299592037601418e+00 2.710637394761092e-01
-4.288843057507417e+00 2.720435406288639e-01
-4.278094077413414e+00 2.730268114832904e-01
-4.267345097319406e+00 2.740135648021538e-01
-4.256596117225406e+00 2.750038133833883e-01
-4.245847137131403e+00 2.759975700735566e-01
-4.235098157037395e+00 2.769948477655547e-01
-4.224349176943395e+00 2.779956593995160e-01
-4.213600196849391e+00 2.790000179488585e-01
-4.202851216755388e+00 2.800079364401271e-01
-4.192102236661384e+00 2.810194279454785e-01
-4.181353256567380e+00 2.820345055829205e-01
-4.170604276473380e+00 2.830531825062394e-01
-4.159855296379373e+00 2.840754719236047e-01
-4.149106316285369e+00 2.851013870896993e-01
-4.138357336191369e+00 2.861309413005388e-01
-4.127608356097362e+00 2.871641478956776e-01
-4.116859376003358e+00 2.882010202663810e-01
-4.106110395909358e+00 2.892415718521537e-01
-4.095361415815351e+00 2.902858161304270e-01
-4.084612435721347e+00 2.913337666286175e-01
-4.073863455627347e+00 2.923854369236917e-01
-4.063114475533343e+00 2.934408406423091e-01
-4.052365495439336e+00 2.944999914466527e-01
-4.041616515345336e+00 2.955629030541703e-01
-4.030867535251332e+00 2.966295892304629e-01
-4.020118555157325e+00 2.977000637908641e-01
-4.009369575063324e+00 2.987743405865337e-01
-3.998620594969321e+00 2.998524335268477e-01
-3.987871614875313e+00 3.009343565699971e-01
-3.977122634781313e+00 3.020201237185988e-01
-3.966373654687310e+00 3.031097490198263e-01
-3.955624674593309e+00 3.042032465760218e-01
-3.944875694499302e+00 3.053006305402183e-01
-3.934126714405298e+00 3.064019151059073e-01
-3.923377734311298e+00 3.075071145184152e-01
-3.912628754217291e+00 3.086162430757201e-01
-3.901879774123287e+00 3.097293151280602e-01
-3.891130794029287e+00 3.108463450633411e-01
-3.880381813935280e+00 3.119673473271717e-01
-3.869632833841276e+00 3.130923364159566e-01
-3.858883853747276e+00 3.142213268791869e-01
-3.848134873653269e+00 3.153543333029558e-01
-3.837385893559265e+00 3.164913703352135e-01
-3.826636913465265e+00 3.176324526750973e-01
-3.815887933371261e+00 3.187775950689302e-01
-3.805138953277254e+00 3.199268123092477e-01
-3.794389973183254e+00 3.210801192469203e-01
-3.783640993089250e+00 3.222375307861112e-01
-3.772892012995243e+00 3.233990618736582e-01
-3.762143032901243e+00 3.245647275105152e-01
-3.751394052807239e+00 3.257345427531926e-01
-3.740645072713232e+00 3.269085227130956e-01
-3.729896092619231e+00 3.280866825411730e-01
-3.719147112525228e+00 3.292690374488824e-01
-3.708398132431221e+00 3.304556027010698e-01
-3.697649152337220e+00 3.316463936184633e-01
-3.686900172243217e+00 3.328414255598536e-01
-3.676151192149216e+00 3.340407139491620e-01
-3.665402212055209e+00 3.352442742639714e-01
-3.654653231961206e+00 3.364521220312079e-01
-3.643904251867205e+00 3.376642728262583e-01
-3.633155271773198e+00 3.388807422857212e-01
-3.622406291679194e+00 3.401015461019928e-01
-3.611657311585194e+00 3.413267000119405e-01
-3.600908331491187e+00 3.425562198093232e-01
-3.590159351397183e+00 3.437901213459210e-01
-3.579410371303183e+00 3.450284205310447e-01
-3.568661391209176e+00 3.462711333149888e-01
-3.557912411115172e+00 3.475182757116231e-01
-3.547163431021172e+00 3.487698637906319e-01
-3.536414450927168e+00 3.500259136794349e-01
-3.525665470833161e+00 3.512864415458396e-01
-3.514916490739161e+00 3.525514636253221e-01
-3.504167510645157e+00 3.538209962094956e-01
-3.493418530551150e+00 3.550950556407498e-01
-3.482669550457150e+00 3.563736583126357e-01
-3.471920570363146e+00 3.576568206821981e-01
-3.461171590269139e+00 3.589445592646572e-01
-3.450422610175139e+00 3.602368906207103e-01
-3.439673630081135e+00 3.615338313710446e-01
-3.428924649987135e+00 3.628353981962720e-01
-3.418175669893127e+00 3.641416078367939e-01
-3.407426689799124e+00 3.654524770748206e-01
-3.396677709705124e+00 3.667680227593406e-01
-3.385928729611116e+00 3.680882617970662e-01
-3.375179749517113e+00 3.694132111531903e-01
-3.364430769423112e+00 3.707428878360792e-01
-3.353681789329105e+00 3.720773089234247e-01
-3.342932809235105e+00 3.734164915511762e-01
-3.332183829141101e+00 3.747604529062418e-01
-3.321434849047094e+00 3.761092102298568e-01
-3.310685868953094e+00 3.774627808278913e-01
-3.299936888859090e+00 3.788211820663416e-01
-3.289187908765086e+00 3.801844313566257e-01
-3.278438928671083e+00 3.815525461731619e-01
-3.267689948577079e+00 3.829255440511982e-01
-3.256940968483075e+00 3.843034425873705e-01
-3.246191988389072e+00 3.856862594197495e-01
-3.235443008295068e+00 3.870740122561097e-01
-3.224694028201068e+00 3.884667188630225e-01
-3.213945048107060e+00 3.898643970643141e-01
-3.203196068013057e+00 3.912670647301764e-01
-3.192447087919057e+00 3.926747398002225e-01
-3.181698107825049e+00 3.940874402735347e-01
-3.170949127731046e+00 3.955051841986221e-01
-3.160200147637045e+00 3.969279896812578e-01
-3.149451167543042e+00 3.983558748913625e-01
-3.138702187449034e+00 3.997888580598014e-01
-3.127953207355034e+00 4.012269574608612e-01
-3.117204227261031e+00 4.026701914344947e-01
-3.106455247167023e+00 4.041185783803415e-01
-3.095706267073023e+00 4.055721367597069e-01
-3.084957286979019e+00 4.070308850731552e-01
-3.074208306885012e+00 4.084948418927274e-01
-3.063459326791012e+00 4.099640258486421e-01
-3.052710346697008e+00 4.114384556242934e-01
